month,Age_group,activity,land_use,tickbite_status
4,3,4,20,TRUE
6,3,4,20,TRUE
8,3,4,20,TRUE
7,3,4,20,TRUE
3,3,4,20,TRUE
4,3,4,20,TRUE
8,3,4,20,TRUE
7,3,4,20,TRUE
4,3,4,20,TRUE
6,3,4,20,TRUE
7,3,4,20,TRUE
5,3,4,20,TRUE
6,3,4,20,TRUE
5,3,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
10,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
5,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
3,2,4,20,TRUE
7,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
8,2,4,20,TRUE
5,2,4,20,TRUE
7,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
4,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
4,2,4,20,TRUE
9,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
10,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
2,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
3,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
9,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
9,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
5,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
9,2,4,20,TRUE
10,2,4,20,TRUE
8,2,4,20,TRUE
6,2,4,20,TRUE
9,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
8,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
11,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
10,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
10,2,4,20,TRUE
9,2,4,20,TRUE
5,2,4,20,TRUE
7,2,4,20,TRUE
6,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
5,2,4,20,TRUE
6,2,4,20,TRUE
7,2,4,20,TRUE
2,2,4,20,TRUE
7,2,4,20,TRUE
4,2,4,20,TRUE
6,2,4,20,TRUE
6,2,4,20,TRUE
11,2,4,20,TRUE
6,2,4,20,TRUE
4,2,4,20,TRUE
4,2,4,20,TRUE
8,1,4,20,TRUE
7,1,4,20,TRUE
5,1,4,20,TRUE
5,1,4,20,TRUE
6,1,4,20,TRUE
5,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
5,1,4,20,TRUE
7,1,4,20,TRUE
7,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
10,1,4,20,TRUE
5,1,4,20,TRUE
6,1,4,20,TRUE
9,1,4,20,TRUE
10,1,4,20,TRUE
5,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
7,1,4,20,TRUE
7,1,4,20,TRUE
8,1,4,20,TRUE
7,1,4,20,TRUE
7,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
5,1,4,20,TRUE
5,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
8,1,4,20,TRUE
7,1,4,20,TRUE
8,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
3,1,4,20,TRUE
8,1,4,20,TRUE
7,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
5,1,4,20,TRUE
9,1,4,20,TRUE
5,1,4,20,TRUE
5,1,4,20,TRUE
6,1,4,20,TRUE
4,1,4,20,TRUE
6,1,4,20,TRUE
3,1,4,20,TRUE
6,1,4,20,TRUE
6,1,4,20,TRUE
9,1,4,20,TRUE
6,1,4,20,TRUE
7,1,4,20,TRUE
8,1,4,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
10,3,2,20,TRUE
3,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
11,3,2,20,TRUE
10,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
10,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
11,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
10,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
10,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
3,3,2,20,TRUE
7,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
9,3,2,20,TRUE
11,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
10,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
3,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
3,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
11,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
10,3,2,20,TRUE
12,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
9,3,2,20,TRUE
3,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
9,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
11,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
10,3,2,20,TRUE
5,3,2,20,TRUE
3,3,2,20,TRUE
10,3,2,20,TRUE
3,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
11,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
4,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
3,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
4,3,2,20,TRUE
8,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
3,3,2,20,TRUE
4,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
9,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
10,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
9,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
9,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
11,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
8,3,2,20,TRUE
8,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
10,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
3,3,2,20,TRUE
6,3,2,20,TRUE
4,3,2,20,TRUE
8,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
11,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
11,3,2,20,TRUE
6,3,2,20,TRUE
9,3,2,20,TRUE
1,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
10,3,2,20,TRUE
9,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
8,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
11,3,2,20,TRUE
7,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
8,3,2,20,TRUE
10,3,2,20,TRUE
4,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
5,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
6,3,2,20,TRUE
5,3,2,20,TRUE
7,3,2,20,TRUE
11,3,2,20,TRUE
7,3,2,20,TRUE
4,3,2,20,TRUE
6,3,2,20,TRUE
7,3,2,20,TRUE
7,3,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
3,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
9,2,2,20,TRUE
4,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
3,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
3,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
10,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
10,2,2,20,TRUE
10,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
12,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
8,2,2,20,TRUE
3,2,2,20,TRUE
10,2,2,20,TRUE
10,2,2,20,TRUE
4,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
10,2,2,20,TRUE
4,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
4,2,2,20,TRUE
4,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
3,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
